product_name,service_type,region,rpt_mth,rpt_year,high_or_low_better,metric_name,metric_value,data_type,load_ts,summary
Wireless,postpaid,West,May,2025,High value is better,Number Of Customers with Autopay Discount,20000,Monthly,2025-06-25T13:04:50.996204,"Wireless postpaid service in West for May 2025 has a metric of Number Of Customers with Autopay Discount with a value of 20000, where High value is better"
Wireless,postpaid,Midwest,May,2025,Low value is better,Number Of Customers with Late Fee Waiver,5000,Monthly,2025-06-25T13:04:50.996204,"Wireless postpaid service in Midwest for May 2025 has a metric of Number Of Customers with Late Fee Waiver with a value of 5000, where Low value is better"
Wireline,video,West,May,2025,Low value is better,Wireline Churn Rate,0.01,Monthly,2025-06-25T13:04:50.996204,"Wireline video service in West for May 2025 has a metric of Wireline Churn Rate with a value of 0.01, where Low value is better"
Wireless,prepaid,South,May,2025,Low value is better,Customer Trouble Tickets Count,2370,Monthly,2025-06-25T13:04:50.996204,"Wireless prepaid service in South for May 2025 has a metric of Customer Trouble Tickets Count with a value of 2370, where Low value is better"
Wireless,postpaid,New England,May,2025,High value is better,Wireless Port In,7091,Monthly,2025-06-25T13:04:50.996204,"Wireless postpaid service in New England for May 2025 has a metric of Wireless Port In with a value of 7091, where High value is better"
Wireless,prepaid,Midwest,May,2025,Low value is better,Wireless Churn Rate,0.01,Monthly,2025-06-25T13:04:50.996204,"Wireless prepaid service in Midwest for May 2025 has a metric of Wireless Churn Rate with a value of 0.01, where Low value is better"
Wireless,postpaid,West,May,2025,High value is better,Wireless Net Adds - New customers,64292,Monthly,2025-06-25T13:04:50.996204,"Wireless postpaid service in West for May 2025 has a metric of Wireless Net Adds - New customers with a value of 64292, where High value is better"
Wireless,prepaid,New England,May,2025,High value is better,Number of Customer Interactions,77043,Monthly,2025-06-25T13:04:50.996204,"Wireless prepaid service in New England for May 2025 has a metric of Number of Customer Interactions with a value of 77043, where High value is better"
Wireless,prepaid,Midwest,May,2025,High value is better,Wireless Port In,3684,Monthly,2025-06-25T13:04:50.996204,"Wireless prepaid service in Midwest for May 2025 has a metric of Wireless Port In with a value of 3684, where High value is better"
Wireless,postpaid,Northeast,May,2025,Low value is better,Service Related Call Volume,5333,Monthly,2025-06-25T13:04:50.996204,"Wireless postpaid service in Northeast for May 2025 has a metric of Service Related Call Volume with a value of 5333, where Low value is better"
Wireless,postpaid,New England,May,2025,Low value is better,Wireless Disconnects with Offer acceptance 90 days,3215,Monthly,2025-06-25T13:04:50.996204,"Wireless postpaid service in New England for May 2025 has a metric of Wireless Disconnects with Offer acceptance 90 days with a value of 3215, where Low value is better"
Wireless,postpaid,Northeast,May,2025,High value is better,Wireless Net Adds - New customers,38736,Monthly,2025-06-25T13:04:50.996204,"Wireless postpaid service in Northeast for May 2025 has a metric of Wireless Net Adds - New customers with a value of 38736, where High value is better"
Wireless,prepaid,New England,May,2025,Low value is better,Wireless Disconnects with 90 days plan change,815,Monthly,2025-06-25T13:04:50.996204,"Wireless prepaid service in New England for May 2025 has a metric of Wireless Disconnects with 90 days plan change with a value of 815, where Low value is better"
Wireless,postpaid,South,May,2025,High value is better,Sales Related Call Volume,3352,Monthly,2025-06-25T13:04:50.996204,"Wireless postpaid service in South for May 2025 has a metric of Sales Related Call Volume with a value of 3352, where High value is better"
Wireless,prepaid,Northeast,May,2025,High value is better,Sales Related Call Volume,648,Monthly,2025-06-25T13:04:50.996204,"Wireless prepaid service in Northeast for May 2025 has a metric of Sales Related Call Volume with a value of 648, where High value is better"
Wireless,postpaid,New England,May,2025,High value is better,Sales Related Call Volume,2606,Monthly,2025-06-25T13:04:50.996204,"Wireless postpaid service in New England for May 2025 has a metric of Sales Related Call Volume with a value of 2606, where High value is better"
Wireless,postpaid,West,May,2025,Low value is better,Wireless Disconnects with Bill Shock,2279,Monthly,2025-06-25T13:04:50.996204,"Wireless postpaid service in West for May 2025 has a metric of Wireless Disconnects with Bill Shock with a value of 2279, where Low value is better"
Wireline,voice,New England,May,2025,High value is better,Wireline Net Adds,1373,Monthly,2025-06-25T13:04:50.996204,"Wireline voice service in New England for May 2025 has a metric of Wireline Net Adds with a value of 1373, where High value is better"
Wireless,postpaid,South,May,2025,Low value is better,Customer Trouble Tickets Count,1575,Monthly,2025-06-25T13:04:50.996204,"Wireless postpaid service in South for May 2025 has a metric of Customer Trouble Tickets Count with a value of 1575, where Low value is better"
Wireless,postpaid,South,May,2025,Low value is better,Service Related Call Volume,3522,Monthly,2025-06-25T13:04:50.996204,"Wireless postpaid service in South for May 2025 has a metric of Service Related Call Volume with a value of 3522, where Low value is better"
Wireless,postpaid,Northeast,May,2025,Low value is better,Wireless Disconnects with 90 days plan change,229,Monthly,2025-06-25T13:04:50.996204,"Wireless postpaid service in Northeast for May 2025 has a metric of Wireless Disconnects with 90 days plan change with a value of 229, where Low value is better"
Wireline,data,New England,May,2025,Low value is better,Wireline Disconnects,979,Monthly,2025-06-25T13:04:50.996204,"Wireline data service in New England for May 2025 has a metric of Wireline Disconnects with a value of 979, where Low value is better"
Wireless,prepaid,New England,May,2025,Low value is better,Customer Trouble Tickets - Network Coverage,774,Monthly,2025-06-25T13:04:50.996204,"Wireless prepaid service in New England for May 2025 has a metric of Customer Trouble Tickets - Network Coverage with a value of 774, where Low value is better"
Wireless,postpaid,Midwest,May,2025,High value is better,Number of Customer Interactions,145035,Monthly,2025-06-25T13:04:50.996204,"Wireless postpaid service in Midwest for May 2025 has a metric of Number of Customer Interactions with a value of 145035, where High value is better"
Wireless,prepaid,Midwest,May,2025,Low value is better,Wireless Disconnects with Offer acceptance 30 days,2673,Monthly,2025-06-25T13:04:50.996204,"Wireless prepaid service in Midwest for May 2025 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 2673, where Low value is better"
Wireless,postpaid,West,May,2025,Low value is better,Wireless Disconnects with 60 days device change,343,Monthly,2025-06-25T13:04:50.996204,"Wireless postpaid service in West for May 2025 has a metric of Wireless Disconnects with 60 days device change with a value of 343, where Low value is better"
Wireless,prepaid,New England,May,2025,High value is better,Sales Related Call Volume,4329,Monthly,2025-06-25T13:04:50.996204,"Wireless prepaid service in New England for May 2025 has a metric of Sales Related Call Volume with a value of 4329, where High value is better"
Wireless,prepaid,West,May,2025,Low value is better,Wireless Disconnects with 90 days device change,2526,Monthly,2025-06-25T13:04:50.996204,"Wireless prepaid service in West for May 2025 has a metric of Wireless Disconnects with 90 days device change with a value of 2526, where Low value is better"
Wireless,prepaid,Midwest,June,2025,Low value is better,Service Related Call Volume,8158,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in Midwest for June 2025 has a metric of Service Related Call Volume with a value of 8158, where Low value is better"
Wireline,voice,Northeast,June,2025,Low value is better,Wireline Churn Rate,0.01,Monthly,2025-06-25T13:04:50.998388,"Wireline voice service in Northeast for June 2025 has a metric of Wireline Churn Rate with a value of 0.01, where Low value is better"
Wireless,postpaid,South,June,2025,Low value is better,Average Call handling time - Sales,14,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in South for June 2025 has a metric of Average Call handling time - Sales with a value of 14.0, where Low value is better"
Wireless,prepaid,Northeast,June,2025,Low value is better,Wireless Disconnects with 60 days device change,3164,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in Northeast for June 2025 has a metric of Wireless Disconnects with 60 days device change with a value of 3164, where Low value is better"
Wireless,prepaid,Northeast,June,2025,Low value is better,Average Call handling Time - Service,3.32,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in Northeast for June 2025 has a metric of Average Call handling Time - Service with a value of 3.32, where Low value is better"
Wireline,data,New England,June,2025,High value is better,Wireline Net Adds,1662,Monthly,2025-06-25T13:04:50.998388,"Wireline data service in New England for June 2025 has a metric of Wireline Net Adds with a value of 1662, where High value is better"
Wireless,postpaid,Northeast,June,2025,Low value is better,Wireless Disconnects with 90 days device change,2029,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in Northeast for June 2025 has a metric of Wireless Disconnects with 90 days device change with a value of 2029, where Low value is better"
Wireless,postpaid,Midwest,June,2025,High value is better,Wireless Net Adds - New customers,1662,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in Midwest for June 2025 has a metric of Wireless Net Adds - New customers with a value of 1662, where High value is better"
Wireline,data,West,June,2025,Low value is better,Wireline Churn Rate,0.03,Monthly,2025-06-25T13:04:50.998388,"Wireline data service in West for June 2025 has a metric of Wireline Churn Rate with a value of 0.03, where Low value is better"
Wireless,postpaid,South,June,2025,Low value is better,Average Call handling Time - Service,8.47,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in South for June 2025 has a metric of Average Call handling Time - Service with a value of 8.47, where Low value is better"
Wireless,prepaid,South,June,2025,Low value is better,Wireless Disconnects with 90 days plan change,961,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in South for June 2025 has a metric of Wireless Disconnects with 90 days plan change with a value of 961, where Low value is better"
Wireless,postpaid,Midwest,June,2025,Low value is better,Average Call handling Time - Service,7.47,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in Midwest for June 2025 has a metric of Average Call handling Time - Service with a value of 7.47, where Low value is better"
Wireless,prepaid,South,June,2025,Low value is better,Average Call handling Time - Service,9.06,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in South for June 2025 has a metric of Average Call handling Time - Service with a value of 9.06, where Low value is better"
Wireless,postpaid,West,June,2025,Low value is better,Service Related Call Volume,2556,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in West for June 2025 has a metric of Service Related Call Volume with a value of 2556, where Low value is better"
Wireline,voice,South,June,2025,Low value is better,Wireline Disconnects,222,Monthly,2025-06-25T13:04:50.998388,"Wireline voice service in South for June 2025 has a metric of Wireline Disconnects with a value of 222, where Low value is better"
Wireline,data,West,June,2025,High value is better,Wireline Gross Adds,15813,Monthly,2025-06-25T13:04:50.998388,"Wireline data service in West for June 2025 has a metric of Wireline Gross Adds with a value of 15813, where High value is better"
Wireless,prepaid,Midwest,June,2025,Low value is better,Wireless Disconnects with 30 days device change,4439,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in Midwest for June 2025 has a metric of Wireless Disconnects with 30 days device change with a value of 4439, where Low value is better"
Wireless,postpaid,South,June,2025,High value is better,Wireless Net Adds - New customers,49162,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in South for June 2025 has a metric of Wireless Net Adds - New customers with a value of 49162, where High value is better"
Wireless,postpaid,Northeast,June,2025,High value is better,Number of Customer Interactions - Portal,4011,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in Northeast for June 2025 has a metric of Number of Customer Interactions - Portal with a value of 4011, where High value is better"
Wireless,prepaid,South,June,2025,Low value is better,Wireless Disconnects with Offer acceptance 30 days,1180,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in South for June 2025 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 1180, where Low value is better"
Wireless,postpaid,New England,June,2025,High value is better,ARPU (Average Revenue Per User),36.56,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in New England for June 2025 has a metric of ARPU (Average Revenue Per User) with a value of 36.56, where High value is better"
Wireless,postpaid,New England,June,2025,High value is better,Number of Customer Interactions - Store,1005,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in New England for June 2025 has a metric of Number of Customer Interactions - Store with a value of 1005, where High value is better"
Wireless,prepaid,South,June,2025,High value is better,Number of Customer Interactions - App,60674,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in South for June 2025 has a metric of Number of Customer Interactions - App with a value of 60674, where High value is better"
Wireline,voice,West,June,2025,Low value is better,Wireline Churn Rate,0.02,Monthly,2025-06-25T13:04:50.998388,"Wireline voice service in West for June 2025 has a metric of Wireline Churn Rate with a value of 0.02, where Low value is better"
Wireless,postpaid,Northeast,June,2025,Low value is better,Wireless Disconnects,19145,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in Northeast for June 2025 has a metric of Wireless Disconnects with a value of 19145, where Low value is better"
Wireless,prepaid,Northeast,June,2025,High value is better,Wireless Net Adds,9783,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in Northeast for June 2025 has a metric of Wireless Net Adds with a value of 9783, where High value is better"
Wireless,prepaid,West,June,2025,Low value is better,Wireless Disconnects with 90 days plan change,564,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in West for June 2025 has a metric of Wireless Disconnects with 90 days plan change with a value of 564, where Low value is better"
Wireless,prepaid,West,June,2025,High value is better,Number of Customer Interactions - Call Centers,1469,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in West for June 2025 has a metric of Number of Customer Interactions - Call Centers with a value of 1469, where High value is better"
Wireless,prepaid,West,June,2025,Low value is better,Customer Trouble Tickets - Discount Related,391,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in West for June 2025 has a metric of Customer Trouble Tickets - Discount Related with a value of 391, where Low value is better"
Wireless,prepaid,New England,June,2025,Low value is better,Wireless Disconnects with 60 days plan change,943,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in New England for June 2025 has a metric of Wireless Disconnects with 60 days plan change with a value of 943, where Low value is better"
Wireless,postpaid,New England,June,2025,Low value is better,Wireless Disconnects with Offer acceptance 60 days,1492,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in New England for June 2025 has a metric of Wireless Disconnects with Offer acceptance 60 days with a value of 1492, where Low value is better"
Wireless,prepaid,Midwest,June,2025,Low value is better,Wireless Disconnects with 30 days plan change,1847,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in Midwest for June 2025 has a metric of Wireless Disconnects with 30 days plan change with a value of 1847, where Low value is better"
Wireless,prepaid,New England,June,2025,High value is better,Number of Customer Interactions - Store,5194,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in New England for June 2025 has a metric of Number of Customer Interactions - Store with a value of 5194, where High value is better"
Wireless,postpaid,Midwest,June,2025,High value is better,Number of Customer Interactions - App,13196,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in Midwest for June 2025 has a metric of Number of Customer Interactions - App with a value of 13196, where High value is better"
Wireless,prepaid,Midwest,June,2025,High value is better,Wireless Net Adds - New customers,2888,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in Midwest for June 2025 has a metric of Wireless Net Adds - New customers with a value of 2888, where High value is better"
Wireless,prepaid,Midwest,June,2025,High value is better,Wireless Port In,3767,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in Midwest for June 2025 has a metric of Wireless Port In with a value of 3767, where High value is better"
Wireless,postpaid,South,June,2025,Low value is better,Wireless Disconnects with Offer acceptance 30 days,2362,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in South for June 2025 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 2362, where Low value is better"
Wireless,postpaid,West,June,2025,High value is better,Number of Customer Interactions - Portal,21876,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in West for June 2025 has a metric of Number of Customer Interactions - Portal with a value of 21876, where High value is better"
Wireless,prepaid,Midwest,June,2025,High value is better,Number of Customer Interactions,35243,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in Midwest for June 2025 has a metric of Number of Customer Interactions with a value of 35243, where High value is better"
Wireless,prepaid,South,June,2025,Low value is better,Wireless Port Out,2329,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in South for June 2025 has a metric of Wireless Port Out with a value of 2329, where Low value is better"
Wireless,postpaid,Northeast,June,2025,High value is better,ARPU (Average Revenue Per User),52.4,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in Northeast for June 2025 has a metric of ARPU (Average Revenue Per User) with a value of 52.4, where High value is better"
Wireless,prepaid,Northeast,June,2025,Low value is better,Wireless Disconnects with Promo acceptance 30 days,4999,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in Northeast for June 2025 has a metric of Wireless Disconnects with Promo acceptance 30 days with a value of 4999, where Low value is better"
Wireless,prepaid,South,June,2025,Low value is better,Wireless Churn Rate,0.01,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in South for June 2025 has a metric of Wireless Churn Rate with a value of 0.01, where Low value is better"
Wireless,postpaid,Northeast,June,2025,Low value is better,Wireless Disconnects with Promo acceptance 30 days,5792,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in Northeast for June 2025 has a metric of Wireless Disconnects with Promo acceptance 30 days with a value of 5792, where Low value is better"
Wireless,postpaid,South,June,2025,High value is better,NPS Score,28,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in South for June 2025 has a metric of NPS Score with a value of 28, where High value is better"
Wireless,postpaid,New England,June,2025,Low value is better,Wireless Disconnects with 60 days plan change,1388,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in New England for June 2025 has a metric of Wireless Disconnects with 60 days plan change with a value of 1388, where Low value is better"
Wireless,prepaid,New England,June,2025,Low value is better,Customer Trouble Tickets - Slow Net Speed,1812,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in New England for June 2025 has a metric of Customer Trouble Tickets - Slow Net Speed with a value of 1812, where Low value is better"
Wireless,prepaid,New England,June,2025,Low value is better,Wireless Disconnects,15315,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in New England for June 2025 has a metric of Wireless Disconnects with a value of 15315, where Low value is better"
Wireless,postpaid,Northeast,June,2025,High value is better,QES Score,51,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in Northeast for June 2025 has a metric of QES Score with a value of 51, where High value is better"
Wireless,prepaid,South,June,2025,High value is better,Number of Customer Interactions - Portal,100000,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in South for June 2025 has a metric of Number of Customer Interactions - Portal with a value of 100000, where High value is better"
Wireless,prepaid,West,June,2025,Low value is better,Wireless Disconnects with 60 days device change,3184,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in West for June 2025 has a metric of Wireless Disconnects with 60 days device change with a value of 3184, where Low value is better"
Wireless,prepaid,New England,June,2025,Low value is better,Wireless Disconnects with 90 days plan change,603,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in New England for June 2025 has a metric of Wireless Disconnects with 90 days plan change with a value of 603, where Low value is better"
Wireless,prepaid,South,June,2025,High value is better,Wireless Port In,2997,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in South for June 2025 has a metric of Wireless Port In with a value of 2997, where High value is better"
Wireless,prepaid,South,June,2025,Low value is better,Customer Trouble Tickets - Network Coverage,405,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in South for June 2025 has a metric of Customer Trouble Tickets - Network Coverage with a value of 405, where Low value is better"
Wireless,prepaid,Midwest,June,2025,Low value is better,Average Call handling time - Sales,5.63,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in Midwest for June 2025 has a metric of Average Call handling time - Sales with a value of 5.63, where Low value is better"
Wireless,prepaid,Midwest,June,2025,Low value is better,Number Of Customers with Late Fee Waiver,5000,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in Midwest for June 2025 has a metric of Number Of Customers with Late Fee Waiver with a value of 5000, where Low value is better"
Wireless,postpaid,West,June,2025,Low value is better,Wireless Disconnects,38912,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in West for June 2025 has a metric of Wireless Disconnects with a value of 38912, where Low value is better"
Wireless,postpaid,New England,June,2025,Low value is better,Wireless Disconnects with Promo acceptance 60 days,5469,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in New England for June 2025 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 5469, where Low value is better"
Wireless,postpaid,South,June,2025,High value is better,QES Score,55,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in South for June 2025 has a metric of QES Score with a value of 55, where High value is better"
Wireline,voice,Midwest,June,2025,High value is better,Wireline Net Adds,4983,Monthly,2025-06-25T13:04:50.998388,"Wireline voice service in Midwest for June 2025 has a metric of Wireline Net Adds with a value of 4983, where High value is better"
Wireless,postpaid,West,June,2025,Low value is better,Wireless Disconnects with 90 days device change,953,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in West for June 2025 has a metric of Wireless Disconnects with 90 days device change with a value of 953, where Low value is better"
Wireless,postpaid,West,June,2025,Low value is better,Wireless Disconnects with Promo acceptance 90 days,2600,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in West for June 2025 has a metric of Wireless Disconnects with Promo acceptance 90 days with a value of 2600, where Low value is better"
Wireless,postpaid,Northeast,June,2025,High value is better,Number Of Customers with Autopay Discount,7413,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in Northeast for June 2025 has a metric of Number Of Customers with Autopay Discount with a value of 7413, where High value is better"
Wireline,video,West,June,2025,High value is better,Wireline Gross Adds,40976,Monthly,2025-06-25T13:04:50.998388,"Wireline video service in West for June 2025 has a metric of Wireline Gross Adds with a value of 40976, where High value is better"
Wireless,postpaid,South,June,2025,Low value is better,Wireless Churn Rate,0.03,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in South for June 2025 has a metric of Wireless Churn Rate with a value of 0.03, where Low value is better"
Wireline,data,Midwest,June,2025,Low value is better,Wireline Churn Rate,0.04,Monthly,2025-06-25T13:04:50.998388,"Wireline data service in Midwest for June 2025 has a metric of Wireline Churn Rate with a value of 0.04, where Low value is better"
Wireless,postpaid,Northeast,June,2025,Low value is better,Wireless Disconnects with Offer acceptance 30 days,2375,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in Northeast for June 2025 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 2375, where Low value is better"
Wireless,postpaid,West,June,2025,High value is better,Number of Customer Interactions - Store,6000,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in West for June 2025 has a metric of Number of Customer Interactions - Store with a value of 6000, where High value is better"
Wireless,postpaid,West,June,2025,High value is better,NPS Score,28,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in West for June 2025 has a metric of NPS Score with a value of 28, where High value is better"
Wireless,prepaid,New England,June,2025,Low value is better,Wireless Disconnects with Offer acceptance 60 days,1236,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in New England for June 2025 has a metric of Wireless Disconnects with Offer acceptance 60 days with a value of 1236, where Low value is better"
Wireless,postpaid,Midwest,June,2025,High value is better,Wireless Net Adds - Add a Line (AAL),11850,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in Midwest for June 2025 has a metric of Wireless Net Adds - Add a Line (AAL) with a value of 11850, where High value is better"
Wireless,prepaid,South,June,2025,Low value is better,Wireless Disconnects with Offer acceptance 60 days,1525,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in South for June 2025 has a metric of Wireless Disconnects with Offer acceptance 60 days with a value of 1525, where Low value is better"
Wireless,postpaid,New England,June,2025,Low value is better,Wireless Port Out,1951,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in New England for June 2025 has a metric of Wireless Port Out with a value of 1951, where Low value is better"
Wireless,prepaid,New England,June,2025,Low value is better,Wireless Disconnects with 30 days device change,5103,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in New England for June 2025 has a metric of Wireless Disconnects with 30 days device change with a value of 5103, where Low value is better"
Wireless,postpaid,New England,June,2025,High value is better,Wireless Net Adds,75806,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in New England for June 2025 has a metric of Wireless Net Adds with a value of 75806, where High value is better"
Wireless,postpaid,New England,June,2025,Low value is better,Wireless Disconnects with 30 days plan change,1771,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in New England for June 2025 has a metric of Wireless Disconnects with 30 days plan change with a value of 1771, where Low value is better"
Wireless,prepaid,South,June,2025,Low value is better,Wireless Disconnects with Promo acceptance 60 days,4228,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in South for June 2025 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 4228, where Low value is better"
Wireless,prepaid,Northeast,June,2025,High value is better,ARPU (Average Revenue Per User),66.23,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in Northeast for June 2025 has a metric of ARPU (Average Revenue Per User) with a value of 66.23, where High value is better"
Wireless,postpaid,South,June,2025,High value is better,Number of Customer Interactions - Store,6000,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in South for June 2025 has a metric of Number of Customer Interactions - Store with a value of 6000, where High value is better"
Wireless,postpaid,New England,June,2025,Low value is better,Wireless Disconnects with Promo acceptance 30 days,3037,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in New England for June 2025 has a metric of Wireless Disconnects with Promo acceptance 30 days with a value of 3037, where Low value is better"
Wireless,postpaid,West,June,2025,Low value is better,Wireless Disconnects with 60 days plan change,1689,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in West for June 2025 has a metric of Wireless Disconnects with 60 days plan change with a value of 1689, where Low value is better"
Wireline,data,New England,June,2025,High value is better,Wireline Gross Adds,49495,Monthly,2025-06-25T13:04:50.998388,"Wireline data service in New England for June 2025 has a metric of Wireline Gross Adds with a value of 49495, where High value is better"
Wireline,voice,Midwest,June,2025,Low value is better,Wireline Disconnects,296,Monthly,2025-06-25T13:04:50.998388,"Wireline voice service in Midwest for June 2025 has a metric of Wireline Disconnects with a value of 296, where Low value is better"
Wireless,postpaid,Midwest,June,2025,High value is better,QES Score,43,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in Midwest for June 2025 has a metric of QES Score with a value of 43, where High value is better"
Wireless,prepaid,Midwest,June,2025,Low value is better,Customer Trouble Tickets Count,3213,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in Midwest for June 2025 has a metric of Customer Trouble Tickets Count with a value of 3213, where Low value is better"
Wireless,postpaid,New England,June,2025,Low value is better,Wireless Disconnects with 90 days device change,1651,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in New England for June 2025 has a metric of Wireless Disconnects with 90 days device change with a value of 1651, where Low value is better"
Wireless,postpaid,South,June,2025,High value is better,Number of Customer Interactions - App,66332,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in South for June 2025 has a metric of Number of Customer Interactions - App with a value of 66332, where High value is better"
Wireless,postpaid,New England,June,2025,Low value is better,Wireless Disconnects with 30 days device change,1743,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in New England for June 2025 has a metric of Wireless Disconnects with 30 days device change with a value of 1743, where Low value is better"
Wireless,postpaid,West,June,2025,High value is better,Wireless Gross Adds,69831,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in West for June 2025 has a metric of Wireless Gross Adds with a value of 69831, where High value is better"
Wireless,postpaid,New England,June,2025,Low value is better,Average Call handling Time - Service,2.01,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in New England for June 2025 has a metric of Average Call handling Time - Service with a value of 2.01, where Low value is better"
Wireless,postpaid,Northeast,June,2025,Low value is better,Customer Trouble Tickets - Call Drop,232,Monthly,2025-06-25T13:04:50.998388,"Wireless postpaid service in Northeast for June 2025 has a metric of Customer Trouble Tickets - Call Drop with a value of 232, where Low value is better"
Wireline,video,New England,June,2025,Low value is better,Wireline Churn Rate,0.04,Monthly,2025-06-25T13:04:50.998388,"Wireline video service in New England for June 2025 has a metric of Wireline Churn Rate with a value of 0.04, where Low value is better"
Wireless,prepaid,South,June,2025,High value is better,Number of Customer Interactions - Call Centers,5000,Monthly,2025-06-25T13:04:50.998388,"Wireless prepaid service in South for June 2025 has a metric of Number of Customer Interactions - Call Centers with a value of 5000, where High value is better"
