product_name,service_type,region,rpt_mth,rpt_year,high_or_low_better,metric_name,metric_value,data_type,load_ts,summary
Wireless,prepaid,New England,October,2024,Low value is better,Average Call handling Time - Service,9.17,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in New England for October 2024 has a metric of Average Call handling Time - Service with a value of 9.17, where Low value is better"
Wireless,postpaid,Northeast,October,2024,Low value is better,Wireless Churn Rate,0.03,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Northeast for October 2024 has a metric of Wireless Churn Rate with a value of 0.03, where Low value is better"
Wireless,postpaid,South,October,2024,High value is better,Number of Customer Interactions - Portal,100000.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in South for October 2024 has a metric of Number of Customer Interactions - Portal with a value of 100000, where High value is better"
Wireless,prepaid,Midwest,October,2024,High value is better,Wireless Gross Adds,47497.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Midwest for October 2024 has a metric of Wireless Gross Adds with a value of 47497, where High value is better"
Wireless,postpaid,South,October,2024,Low value is better,Customer Trouble Tickets - Network Coverage,508.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in South for October 2024 has a metric of Customer Trouble Tickets - Network Coverage with a value of 508, where Low value is better"
Wireless,postpaid,West,October,2024,Low value is better,Wireless Disconnects with Promo acceptance 60 days,6110.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in West for October 2024 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 6110, where Low value is better"
Wireless,prepaid,South,October,2024,High value is better,Wireline Gross Adds,15451.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in South for October 2024 has a metric of Wireline Gross Adds with a value of 15451, where High value is better"
Wireless,postpaid,Midwest,October,2024,High value is better,Wireless Net Adds - New customers,11188.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Midwest for October 2024 has a metric of Wireless Net Adds - New customers with a value of 11188, where High value is better"
Wireless,postpaid,South,October,2024,High value is better,ARPU (Average Revenue Per User),57.61,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in South for October 2024 has a metric of ARPU (Average Revenue Per User) with a value of 57.61, where High value is better"
Wireless,prepaid,Northeast,October,2024,Low value is better,Wireless Disconnects with Promo acceptance 90 days,1430.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Northeast for October 2024 has a metric of Wireless Disconnects with Promo acceptance 90 days with a value of 1430, where Low value is better"
Wireless,prepaid,New England,October,2024,Low value is better,Wireless Disconnects with 90 days device change,2282.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in New England for October 2024 has a metric of Wireless Disconnects with 90 days device change with a value of 2282, where Low value is better"
Wireless,prepaid,West,October,2024,Low value is better,Customer Trouble Tickets - Call Drop,491.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in West for October 2024 has a metric of Customer Trouble Tickets - Call Drop with a value of 491, where Low value is better"
Wireless,postpaid,South,October,2024,Low value is better,Wireless Churn Rate,0.02,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in South for October 2024 has a metric of Wireless Churn Rate with a value of 0.02, where Low value is better"
Wireless,prepaid,South,October,2024,Low value is better,Wireless Disconnects with Offer acceptance 90 days,3419.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in South for October 2024 has a metric of Wireless Disconnects with Offer acceptance 90 days with a value of 3419, where Low value is better"
Wireless,postpaid,Midwest,October,2024,High value is better,ARPU (Average Revenue Per User),54.16,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Midwest for October 2024 has a metric of ARPU (Average Revenue Per User) with a value of 54.16, where High value is better"
Wireless,postpaid,South,October,2024,Low value is better,Wireless Disconnects with Promo acceptance 30 days,1976.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in South for October 2024 has a metric of Wireless Disconnects with Promo acceptance 30 days with a value of 1976, where Low value is better"
Wireless,postpaid,West,October,2024,Low value is better,Number Of Customers with Late Fee Waiver,5000.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in West for October 2024 has a metric of Number Of Customers with Late Fee Waiver with a value of 5000, where Low value is better"
Wireless,prepaid,New England,October,2024,High value is better,QES Score,35.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in New England for October 2024 has a metric of QES Score with a value of 35, where High value is better"
Wireless,prepaid,Northeast,October,2024,High value is better,Sales Related Call Volume,2860.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Northeast for October 2024 has a metric of Sales Related Call Volume with a value of 2860, where High value is better"
Wireless,postpaid,Midwest,October,2024,High value is better,QES Score,60.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Midwest for October 2024 has a metric of QES Score with a value of 60, where High value is better"
Wireless,postpaid,Midwest,October,2024,Low value is better,Customer Trouble Tickets - Call Drop,220.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Midwest for October 2024 has a metric of Customer Trouble Tickets - Call Drop with a value of 220, where Low value is better"
Wireless,prepaid,Midwest,October,2024,Low value is better,Customer Trouble Tickets - Discount Related,352.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Midwest for October 2024 has a metric of Customer Trouble Tickets - Discount Related with a value of 352, where Low value is better"
Wireless,postpaid,Northeast,October,2024,High value is better,NPS Score,36.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Northeast for October 2024 has a metric of NPS Score with a value of 36, where High value is better"
Wireless,prepaid,New England,October,2024,Low value is better,Wireless Disconnects with 60 days plan change,794.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in New England for October 2024 has a metric of Wireless Disconnects with 60 days plan change with a value of 794, where Low value is better"
Wireless,prepaid,Midwest,October,2024,High value is better,QES Score,47.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Midwest for October 2024 has a metric of QES Score with a value of 47, where High value is better"
Wireless,postpaid,South,October,2024,High value is better,Wireless Net Adds - Add a Line (AAL),362.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in South for October 2024 has a metric of Wireless Net Adds - Add a Line (AAL) with a value of 362, where High value is better"
Wireline,data,Midwest,October,2024,High value is better,Wireline Net Adds,2322.0,Monthly,2025-06-25T13:04:42.620128,"Wireline data service in Midwest for October 2024 has a metric of Wireline Net Adds with a value of 2322, where High value is better"
Wireless,postpaid,New England,October,2024,High value is better,Wireless Gross Adds,36809.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in New England for October 2024 has a metric of Wireless Gross Adds with a value of 36809, where High value is better"
Wireless,prepaid,New England,October,2024,Low value is better,Wireless Disconnects with Bill Shock,1174.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in New England for October 2024 has a metric of Wireless Disconnects with Bill Shock with a value of 1174, where Low value is better"
Wireless,postpaid,Midwest,October,2024,Low value is better,Wireless Disconnects,55737.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Midwest for October 2024 has a metric of Wireless Disconnects with a value of 55737, where Low value is better"
Wireless,postpaid,New England,October,2024,High value is better,QES Score,47.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in New England for October 2024 has a metric of QES Score with a value of 47, where High value is better"
Wireless,postpaid,South,October,2024,Low value is better,Average Call handling Time - Service,3.88,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in South for October 2024 has a metric of Average Call handling Time - Service with a value of 3.88, where Low value is better"
Wireless,prepaid,Midwest,October,2024,High value is better,Number of Customer Interactions,98908.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Midwest for October 2024 has a metric of Number of Customer Interactions with a value of 98908, where High value is better"
Wireless,postpaid,Northeast,October,2024,Low value is better,Wireless Disconnects with Promo acceptance 30 days,4235.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Northeast for October 2024 has a metric of Wireless Disconnects with Promo acceptance 30 days with a value of 4235, where Low value is better"
Wireless,prepaid,South,October,2024,Low value is better,Wireless Disconnects with Promo acceptance 30 days,5884.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in South for October 2024 has a metric of Wireless Disconnects with Promo acceptance 30 days with a value of 5884, where Low value is better"
Wireless,prepaid,New England,October,2024,Low value is better,Wireless Disconnects with 90 days plan change,650.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in New England for October 2024 has a metric of Wireless Disconnects with 90 days plan change with a value of 650, where Low value is better"
Wireless,postpaid,Midwest,October,2024,Low value is better,Customer Trouble Tickets - Discount Related,106.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Midwest for October 2024 has a metric of Customer Trouble Tickets - Discount Related with a value of 106, where Low value is better"
Wireline,data,Northeast,October,2024,Low value is better,Wireline Disconnects,514.0,Monthly,2025-06-25T13:04:42.620128,"Wireline data service in Northeast for October 2024 has a metric of Wireline Disconnects with a value of 514, where Low value is better"
Wireless,prepaid,West,October,2024,High value is better,Wireless Net Adds - New customers,1009.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in West for October 2024 has a metric of Wireless Net Adds - New customers with a value of 1009, where High value is better"
Wireless,postpaid,West,October,2024,High value is better,Number of Customer Interactions - Store,6000.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in West for October 2024 has a metric of Number of Customer Interactions - Store with a value of 6000, where High value is better"
Wireline,voice,Midwest,October,2024,Low value is better,Wireline Churn Rate,0.01,Monthly,2025-06-25T13:04:42.620128,"Wireline voice service in Midwest for October 2024 has a metric of Wireline Churn Rate with a value of 0.01, where Low value is better"
Wireless,postpaid,Northeast,October,2024,Low value is better,Wireless Disconnects with Offer acceptance 90 days,5559.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Northeast for October 2024 has a metric of Wireless Disconnects with Offer acceptance 90 days with a value of 5559, where Low value is better"
Wireless,prepaid,West,October,2024,Low value is better,Average Call handling time - Sales,6.98,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in West for October 2024 has a metric of Average Call handling time - Sales with a value of 6.98, where Low value is better"
Wireless,prepaid,Northeast,October,2024,High value is better,Number of Customer Interactions - Portal,88417.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Northeast for October 2024 has a metric of Number of Customer Interactions - Portal with a value of 88417, where High value is better"
Wireless,prepaid,South,October,2024,Low value is better,Customer Trouble Tickets Count,2518.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in South for October 2024 has a metric of Customer Trouble Tickets Count with a value of 2518, where Low value is better"
Wireless,postpaid,New England,October,2024,Low value is better,Wireless Disconnects with Offer acceptance 90 days,2322.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in New England for October 2024 has a metric of Wireless Disconnects with Offer acceptance 90 days with a value of 2322, where Low value is better"
Wireless,postpaid,Northeast,October,2024,High value is better,Wireless Gross Adds,78576.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Northeast for October 2024 has a metric of Wireless Gross Adds with a value of 78576, where High value is better"
Wireless,prepaid,South,October,2024,High value is better,ARPU (Average Revenue Per User),60.92,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in South for October 2024 has a metric of ARPU (Average Revenue Per User) with a value of 60.92, where High value is better"
Wireline,voice,West,October,2024,Low value is better,Wireline Disconnects,335.0,Monthly,2025-06-25T13:04:42.620128,"Wireline voice service in West for October 2024 has a metric of Wireline Disconnects with a value of 335, where Low value is better"
Wireless,prepaid,Northeast,October,2024,Low value is better,Customer Trouble Tickets Count,2045.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Northeast for October 2024 has a metric of Customer Trouble Tickets Count with a value of 2045, where Low value is better"
Wireless,postpaid,New England,October,2024,Low value is better,Wireless Churn Rate,0.02,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in New England for October 2024 has a metric of Wireless Churn Rate with a value of 0.02, where Low value is better"
Wireless,postpaid,South,October,2024,High value is better,Number of Customer Interactions,177954.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in South for October 2024 has a metric of Number of Customer Interactions with a value of 177954, where High value is better"
Wireless,prepaid,New England,October,2024,Low value is better,Average Call handling time - Sales,17.35,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in New England for October 2024 has a metric of Average Call handling time - Sales with a value of 17.35, where Low value is better"
Wireless,prepaid,Northeast,October,2024,Low value is better,Wireless Churn Rate,0.01,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Northeast for October 2024 has a metric of Wireless Churn Rate with a value of 0.01, where Low value is better"
Wireline,data,Northeast,October,2024,High value is better,Wireline Gross Adds,26511.0,Monthly,2025-06-25T13:04:42.620128,"Wireline data service in Northeast for October 2024 has a metric of Wireline Gross Adds with a value of 26511, where High value is better"
Wireline,data,New England,October,2024,Low value is better,Wireline Disconnects,538.0,Monthly,2025-06-25T13:04:42.620128,"Wireline data service in New England for October 2024 has a metric of Wireline Disconnects with a value of 538, where Low value is better"
Wireless,prepaid,New England,October,2024,Low value is better,Wireless Disconnects with Offer acceptance 60 days,1208.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in New England for October 2024 has a metric of Wireless Disconnects with Offer acceptance 60 days with a value of 1208, where Low value is better"
Wireless,prepaid,New England,October,2024,High value is better,Number of Customer Interactions - Store,3496.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in New England for October 2024 has a metric of Number of Customer Interactions - Store with a value of 3496, where High value is better"
Wireless,prepaid,West,October,2024,Low value is better,Wireless Disconnects with 30 days plan change,1399.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in West for October 2024 has a metric of Wireless Disconnects with 30 days plan change with a value of 1399, where Low value is better"
Wireline,video,New England,October,2024,High value is better,Wireline Net Adds,4260.0,Monthly,2025-06-25T13:04:42.620128,"Wireline video service in New England for October 2024 has a metric of Wireline Net Adds with a value of 4260, where High value is better"
Wireless,prepaid,Northeast,October,2024,Low value is better,Wireless Disconnects with Promo acceptance 60 days,3112.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Northeast for October 2024 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 3112, where Low value is better"
Wireless,prepaid,West,October,2024,Low value is better,Wireless Disconnects with Promo acceptance 60 days,6422.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in West for October 2024 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 6422, where Low value is better"
Wireline,video,South,October,2024,Low value is better,Wireline Disconnects,550.0,Monthly,2025-06-25T13:04:42.620128,"Wireline video service in South for October 2024 has a metric of Wireline Disconnects with a value of 550, where Low value is better"
Wireless,postpaid,West,October,2024,High value is better,Number Of Customers with Autopay Discount,20000.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in West for October 2024 has a metric of Number Of Customers with Autopay Discount with a value of 20000, where High value is better"
Wireless,prepaid,West,October,2024,Low value is better,Wireless Disconnects with Bill Shock,3372.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in West for October 2024 has a metric of Wireless Disconnects with Bill Shock with a value of 3372, where Low value is better"
Wireless,prepaid,South,October,2024,High value is better,Number of Customer Interactions,110066.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in South for October 2024 has a metric of Number of Customer Interactions with a value of 110066, where High value is better"
Wireless,prepaid,West,October,2024,High value is better,Sales Related Call Volume,3886.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in West for October 2024 has a metric of Sales Related Call Volume with a value of 3886, where High value is better"
Wireless,postpaid,West,October,2024,Low value is better,Average Call handling time - Sales,5.75,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in West for October 2024 has a metric of Average Call handling time - Sales with a value of 5.75, where Low value is better"
Wireless,prepaid,Northeast,October,2024,High value is better,Wireline Gross Adds,46506.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Northeast for October 2024 has a metric of Wireline Gross Adds with a value of 46506, where High value is better"
Wireless,prepaid,Midwest,October,2024,High value is better,Wireline Gross Adds,10629.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Midwest for October 2024 has a metric of Wireline Gross Adds with a value of 10629, where High value is better"
Wireless,prepaid,South,October,2024,Low value is better,Wireless Disconnects with Offer acceptance 30 days,3039.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in South for October 2024 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 3039, where Low value is better"
Wireless,postpaid,New England,October,2024,Low value is better,Wireless Disconnects with 30 days device change,4677.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in New England for October 2024 has a metric of Wireless Disconnects with 30 days device change with a value of 4677, where Low value is better"
Wireless,prepaid,South,October,2024,Low value is better,Wireless Disconnects with 90 days device change,2282.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in South for October 2024 has a metric of Wireless Disconnects with 90 days device change with a value of 2282, where Low value is better"
Wireless,prepaid,West,October,2024,Low value is better,Wireless Disconnects with 60 days plan change,1509.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in West for October 2024 has a metric of Wireless Disconnects with 60 days plan change with a value of 1509, where Low value is better"
Wireless,prepaid,New England,October,2024,Low value is better,Customer Trouble Tickets Count,1668.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in New England for October 2024 has a metric of Customer Trouble Tickets Count with a value of 1668, where Low value is better"
Wireless,prepaid,Midwest,October,2024,Low value is better,Wireless Disconnects with 30 days device change,3658.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Midwest for October 2024 has a metric of Wireless Disconnects with 30 days device change with a value of 3658, where Low value is better"
Wireless,postpaid,Northeast,October,2024,High value is better,Number of Customer Interactions - Call Centers,1997.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Northeast for October 2024 has a metric of Number of Customer Interactions - Call Centers with a value of 1997, where High value is better"
Wireless,prepaid,Midwest,October,2024,Low value is better,Wireless Disconnects with 60 days plan change,1015.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Midwest for October 2024 has a metric of Wireless Disconnects with 60 days plan change with a value of 1015, where Low value is better"
Wireless,prepaid,Northeast,October,2024,Low value is better,Wireless Disconnects with 60 days plan change,1557.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Northeast for October 2024 has a metric of Wireless Disconnects with 60 days plan change with a value of 1557, where Low value is better"
Wireless,postpaid,West,October,2024,Low value is better,Wireless Disconnects,25930.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in West for October 2024 has a metric of Wireless Disconnects with a value of 25930, where Low value is better"
Wireless,postpaid,New England,October,2024,High value is better,Number of Customer Interactions - App,27067.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in New England for October 2024 has a metric of Number of Customer Interactions - App with a value of 27067, where High value is better"
Wireless,postpaid,New England,October,2024,High value is better,Wireless Net Adds - Add a Line (AAL),9014.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in New England for October 2024 has a metric of Wireless Net Adds - Add a Line (AAL) with a value of 9014, where High value is better"
Wireless,prepaid,New England,October,2024,Low value is better,Wireless Disconnects with Offer acceptance 30 days,2176.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in New England for October 2024 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 2176, where Low value is better"
Wireless,prepaid,West,October,2024,Low value is better,Wireless Disconnects with Offer acceptance 90 days,5734.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in West for October 2024 has a metric of Wireless Disconnects with Offer acceptance 90 days with a value of 5734, where Low value is better"
Wireline,data,New England,October,2024,High value is better,Wireline Net Adds,4432.0,Monthly,2025-06-25T13:04:42.620128,"Wireline data service in New England for October 2024 has a metric of Wireline Net Adds with a value of 4432, where High value is better"
Wireless,prepaid,West,October,2024,Low value is better,Wireless Port Out,4292.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in West for October 2024 has a metric of Wireless Port Out with a value of 4292, where Low value is better"
Wireless,prepaid,New England,October,2024,Low value is better,Customer Trouble Tickets - Call Drop,328.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in New England for October 2024 has a metric of Customer Trouble Tickets - Call Drop with a value of 328, where Low value is better"
Wireline,voice,Northeast,October,2024,High value is better,Wireline Net Adds,1446.0,Monthly,2025-06-25T13:04:42.620128,"Wireline voice service in Northeast for October 2024 has a metric of Wireline Net Adds with a value of 1446, where High value is better"
Wireless,prepaid,South,October,2024,Low value is better,Wireless Disconnects with 30 days plan change,2038.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in South for October 2024 has a metric of Wireless Disconnects with 30 days plan change with a value of 2038, where Low value is better"
Wireless,postpaid,Midwest,October,2024,High value is better,Number of Customer Interactions - Store,1176.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Midwest for October 2024 has a metric of Number of Customer Interactions - Store with a value of 1176, where High value is better"
Wireless,prepaid,Midwest,October,2024,High value is better,Sales Related Call Volume,2062.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Midwest for October 2024 has a metric of Sales Related Call Volume with a value of 2062, where High value is better"
Wireless,prepaid,Midwest,October,2024,High value is better,Number Of Customers with Autopay Discount,20000.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Midwest for October 2024 has a metric of Number Of Customers with Autopay Discount with a value of 20000, where High value is better"
Wireless,postpaid,West,October,2024,Low value is better,Service Related Call Volume,9338.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in West for October 2024 has a metric of Service Related Call Volume with a value of 9338, where Low value is better"
Wireless,postpaid,Midwest,October,2024,High value is better,Number of Customer Interactions - Portal,3920.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Midwest for October 2024 has a metric of Number of Customer Interactions - Portal with a value of 3920, where High value is better"
Wireless,postpaid,West,October,2024,Low value is better,Wireless Churn Rate,0.03,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in West for October 2024 has a metric of Wireless Churn Rate with a value of 0.03, where Low value is better"
Wireline,voice,Midwest,October,2024,Low value is better,Wireline Disconnects,486.0,Monthly,2025-06-25T13:04:42.620128,"Wireline voice service in Midwest for October 2024 has a metric of Wireline Disconnects with a value of 486, where Low value is better"
Wireless,prepaid,South,October,2024,Low value is better,Average Call handling Time - Service,9.17,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in South for October 2024 has a metric of Average Call handling Time - Service with a value of 9.17, where Low value is better"
Wireless,postpaid,Midwest,October,2024,Low value is better,Number Of Customers with Late Fee Waiver,147.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Midwest for October 2024 has a metric of Number Of Customers with Late Fee Waiver with a value of 147, where Low value is better"
Wireless,postpaid,South,October,2024,High value is better,Number Of Customers with Autopay Discount,3559.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in South for October 2024 has a metric of Number Of Customers with Autopay Discount with a value of 3559, where High value is better"
Wireline,voice,Northeast,October,2024,Low value is better,Wireline Disconnects,661.0,Monthly,2025-06-25T13:04:42.620128,"Wireline voice service in Northeast for October 2024 has a metric of Wireline Disconnects with a value of 661, where Low value is better"
Wireless,prepaid,New England,October,2024,High value is better,Number of Customer Interactions - Portal,2541.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in New England for October 2024 has a metric of Number of Customer Interactions - Portal with a value of 2541, where High value is better"
Wireless,prepaid,West,October,2024,High value is better,Number of Customer Interactions - Portal,18906.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in West for October 2024 has a metric of Number of Customer Interactions - Portal with a value of 18906, where High value is better"
Wireless,prepaid,Northeast,October,2024,Low value is better,Wireless Disconnects with 60 days device change,1608.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Northeast for October 2024 has a metric of Wireless Disconnects with 60 days device change with a value of 1608, where Low value is better"
Wireless,postpaid,Midwest,October,2024,Low value is better,Average Call handling time - Sales,9.17,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in Midwest for October 2024 has a metric of Average Call handling time - Sales with a value of 9.17, where Low value is better"
Wireless,prepaid,West,October,2024,High value is better,Number of Customer Interactions - App,32304.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in West for October 2024 has a metric of Number of Customer Interactions - App with a value of 32304, where High value is better"
Wireless,prepaid,New England,October,2024,Low value is better,Wireless Disconnects with 30 days plan change,2644.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in New England for October 2024 has a metric of Wireless Disconnects with 30 days plan change with a value of 2644, where Low value is better"
Wireless,prepaid,South,October,2024,Low value is better,Customer Trouble Tickets - Network Coverage,184.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in South for October 2024 has a metric of Customer Trouble Tickets - Network Coverage with a value of 184, where Low value is better"
Wireless,prepaid,West,October,2024,Low value is better,Wireless Disconnects with Offer acceptance 30 days,3759.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in West for October 2024 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 3759, where Low value is better"
Wireline,video,West,October,2024,High value is better,Wireline Net Adds,3368.0,Monthly,2025-06-25T13:04:42.620128,"Wireline video service in West for October 2024 has a metric of Wireline Net Adds with a value of 3368, where High value is better"
Wireless,prepaid,Northeast,October,2024,Low value is better,Wireless Disconnects with Bill Shock,891.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Northeast for October 2024 has a metric of Wireless Disconnects with Bill Shock with a value of 891, where Low value is better"
Wireless,postpaid,New England,October,2024,Low value is better,Average Call handling Time - Service,5.7,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in New England for October 2024 has a metric of Average Call handling Time - Service with a value of 5.7, where Low value is better"
Wireless,postpaid,West,October,2024,Low value is better,Customer Trouble Tickets - Discount Related,263.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in West for October 2024 has a metric of Customer Trouble Tickets - Discount Related with a value of 263, where Low value is better"
Wireless,prepaid,West,October,2024,Low value is better,Wireless Disconnects with 90 days device change,437.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in West for October 2024 has a metric of Wireless Disconnects with 90 days device change with a value of 437, where Low value is better"
Wireless,prepaid,Midwest,October,2024,Low value is better,Customer Trouble Tickets - Network Coverage,106.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Midwest for October 2024 has a metric of Customer Trouble Tickets - Network Coverage with a value of 106, where Low value is better"
Wireless,prepaid,New England,October,2024,Low value is better,Customer Trouble Tickets - Discount Related,313.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in New England for October 2024 has a metric of Customer Trouble Tickets - Discount Related with a value of 313, where Low value is better"
Wireless,prepaid,Midwest,October,2024,Low value is better,Wireless Disconnects with Bill Shock,1117.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Midwest for October 2024 has a metric of Wireless Disconnects with Bill Shock with a value of 1117, where Low value is better"
Wireless,prepaid,Midwest,October,2024,Low value is better,Wireless Disconnects with Promo acceptance 60 days,7627.0,Monthly,2025-06-25T13:04:42.620128,"Wireless prepaid service in Midwest for October 2024 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 7627, where Low value is better"
Wireless,postpaid,South,October,2024,Low value is better,Wireless Disconnects with Bill Shock,1075.0,Monthly,2025-06-25T13:04:42.620128,"Wireless postpaid service in South for October 2024 has a metric of Wireless Disconnects with Bill Shock with a value of 1075, where Low value is better"
